Symbol_1,date,environmentalScore,socialScore,governanceScore,ESGScore
3964.T,,,,,
8399.T,,,,,
3328.T,,,,,
9658.T,,,,,
4215.T,,,,,
4275.T,,,,,
9099.T,,,,,
8014.T,,,,,
4820.T,,,,,
9470.T,,,,,
7433.T,,,,,
5902.T,,,,,
6200.T,,,,,
4743.T,,,,,
2124.T,,,,,
6055.T,,,,,
7600.T,,,,,
7513.T,,,,,
7949.T,,,,,
3543.T,,,,,
6349.T,,,,,
5440.T,,,,,
3132.T,,,,,
3978.T,,,,,
6264.T,,,,,
7456.T,,,,,
4249.T,,,,,
1973.T,,,,,
7943.T,,,,,
2001.T,,,,,
5959.T,,,,,
6914.T,,,,,
1871.T,,,,,
7034.T,,,,,
1926.T,,,,,
4022.T,,,,,
4220.T,,,,,
2910.T,,,,,
7944.T,,,,,
4633.T,,,,,
1961.T,,,,,
4471.T,,,,,
6287.T,,,,,
4726.T,,,,,
8050.T,,,,,
3697.T,,,,,
1952.T,,,,,
2395.T,,,,,
7607.T,,,,,
6197.T,,,,,
2471.T,,,,,
8934.T,,,,,
8137.T,,,,,
3179.T,,,,,
6432.T,,,,,
6768.T,,,,,
3201.T,,,,,
1805.T,,,,,
3415.T,,,,,
6351.T,,,,,
074600.KS,,,,,
6750.T,,,,,
8275.T,,,,,
6989.T,,,,,
7380.T,,,,,
7213.T,,,,,
9090.T,,,,,
9788.T,,,,,
8793.T,,,,,
9147.T,,,,,
1786.T,,,,,
3544.T,,,,,
4098.T,,,,,
6058.T,,,,,
2735.T,,,,,
6298.T,,,,,
MBG.DE,,,,,
SLVM,2024-09-30,49.67,63.03,69.98,60.89
8150.TW,,,,,
DASA3.SA,,,,,
002028,,,,,
MEGA3.SA,,,,,
TENERGY.AT,,,,,
STAG,2024-12-31,57.6,58.48,61.92,59.33
AURE3.SA,,,,,
NOVA,2024-09-30,81.08,74.5,66.64,74.07
3249,,,,,
ASAN,2024-10-31,70.74,61.46,63.45,65.22
FLNG.OL,,,,,
1257.HK,,,,,
SWB.KL,,,,,
ARLO,2024-09-29,79.4,67.15,66.72,71.09
8341.T,,,,,
Not found,,,,,
ABMRF,,,,,
ACC.NS,,,,,
ACXIF,,,,,
ACR.F,,,,,
ATVI,2023-06-30,46.53,52.5,57.38,52.14
ADVOF,,,,,
0O77.IL,,,,,
ACEJF,,,,,
ACSAF,,,,,
3711.TW,,,,,
AGO.WA,,,,,
TSX:AEM,,,,,
8527.T,,,,,
AIL.DE,,,,,
0HBQ.L,,,,,
AKAAF,,,,,
ALFVF,,,,,
RAIL3.SA,,,,,
ALBKF,,,,,
ALLN.SW,,,,,
AOMD.DE,,,,,
ALSRF,,,,,
6113.T,,,,,
AMZN,2024-12-31,47.98,58.68,53.68,53.44
AMBUJACEM.BO,,,,,
0HF6.L,,,,,
0HF3.L,,,,,
AMLTF,,,,,
ANFGF,,,,,
8304.T,,,,,
AMSYF,2024-09-30,74.27,46.51,68.87,63.22
DEVOBA,,,,,
ASIANPAINT.BO,,,,,
ASML,2023-12-31,66.84,71.28,66.59,68.24
ALPMF,,,,,
0OA7.L,,,,,
ARZGF,,,,,
AZN,2023-12-31,54.77,62.47,57.99,58.41
ATAZF,,,,,
ATRLJ-B.ST,,,,,
ASTVF,,,,,
AUKUF,,,,,
NASDAQ:ADP,,,,,
AXISBANK.BO,,,,,
BALL,2024-09-30,24.4,20.27,22.29,22.32
BLDP,2019-12-31,50,50,50,50
BALN.SW,,,,,
BRSR5.SA,,,,,
BIRG,,,,,
SAN.WA,,,,,
8522.T,,,,,
BNS,2024-10-31,71.13,70,67.77,69.63
BKIMF,,,,,
GOLD,2023-09-30,47.06,69.7,76.35,64.37
BAYN.SG,,,,,
0AH7.L,,,,,
BCE,2020-06-30,72.4,55.6,75.9,67.97
BIOCON.BO,,,,,
0R1B.L,,,,,
BLSFF,,,,,
BAMXF,,,,,
0HOT.L,,,,,
BPE5.DE,,,,,
0HOY.L,,,,,
BVHMF,,,,,
BMBLF,,,,,
BTVCF,,,,,
AVGO,2024-11-03,54.09,51.56,62.87,56.17
BZLFF,,,,,
BBRYF,,,,,
BYIT.L,,,,,
CNE,,,,,
CP,2024-09-30,53.14,52.91,74.36,60.14
TSX: CTC.A,,,,,
CM,2024-10-31,64,75.39,70.7,70.03
CAPMF,,,,,
CABHF,,,,,
MRN,,,,,
0HTG.L,,,,,
CCC.WA,,,,,
CPYYF,,,,,
CEZ.PR,,,,,
0A18.L,,,,,
CHG.L,,,,,
6412.T,,,,,
0728.HK,,,,,
CIG,2023-12-31,67.16,64.33,64.41,65.3
TRPL3.SA,,,,,
5832.T,,,,,
TW-2412,,,,,
0R13.L,,,,,
COYJF,,,,,
C09.SI,,,,,
CLAS-B.ST,,,,,
NYSE:CL,,,,,
CGECF,,,,,
C52.SI,,,,,
CBHD.DE,,,,,
COLR.BR,,,,,
CFRHF,,,,,
DT,2024-12-31,62.76,60.96,66.24,63.32
2313.TW,,,,,
CSGP,2024-09-30,35.45,43.82,65.21,48.16
CSAN,2023-12-31,57.92,61.76,62.37,60.68
1199.HK,,,,,
CRWKF,,,,,
CRBN,,,,,
COIHF,,,,,
CYRE3.SA,,,,,
Error: 'ascii' codec can't encode characters in position 33-39: ordinal not in range(128),,,,,
BSN.DE,,,,,
D05.SI,,,,,
DCCPF,,,,,
DELRF,,,,,
DCHPF,,,,,
0YCP.L,,,,,
DENKF,,,,,
DB1.DE,,,,,
DHL.DE,,,,,
DDCCF,,,,,
DMPZF,,,,,
DRW8.DE,,,,,
DSDVF,,,,,
DXCO3.SA,,,,,
台湾证券交易所股票代码：3211,,,,,
ENAKF,,,,,
EJT1.DE,,,,,
EGFEF,,,,,
RS1.L,,,,,
0O5H.IL,,,,,
ENGGF,,,,,
EMP.A,,,,,
ENGI11.SA,,,,,
ERF,2024-03-31,61.47,78.92,76.14,72.18
0N9S.IL,,,,,
Trading symbol “EOG” on New York Stock Exchange,,,,,
NYSE:EQR,,,,,
ECR.MC,,,,,
ERCG.DE,,,,,
EI.SW,,,,,
ETL.PA,,,,,
EVN.VI,,,,,
0IRF.IL,,,,,
0IJN.L,,,,,
FCR.UN,,,,,
FHN,2024-06-30,56.52,64.14,65.94,62.2
FI,2024-09-30,89.87,80.88,78.84,83.2
0L9Q.L,,,,,
FSL.BO,,,,,
FBU.AX,,,,,
FLIDF,,,,,
FOJCF,,,,,
FNV,2024-06-30,55.13,54.92,62.3,57.45
FNLPF,,,,,
GASNF,,,,,
GECFF,,,,,
GENSF,,,,,
GGBR3.SA,,,,,
FCHRF,,,,,
GRRMF,,,,,
GIL,2024-09-30,72.69,82.29,78.55,77.84
GLAPF,,,,,
GLAXF,2024-06-30,76.26,68.42,72.37,72.35
GMKN.ME,,,,,
GODREJCP.BO,,,,,
E5H.SI,,,,,
GRASIM.NS,,,,,
GPEAF,,,,,
GNCGF,,,,,
GWWTF,,,,,
GIFLF,2023-12-31,73.28,49.26,50.79,57.78
GCC,,,,,
HMSB.DE,,,,,
HRUFF,,,,,
HLMA,,,,,
9042.T,,,,,
HOG,2024-09-30,50.3,57.31,72.32,59.98
HL.L,,,,,
HDD.DE,,,,,
8276.T,,,,,
HELNF,,,,,
HMI.DE,,,,,
0J50.L,,,,,
HIK:LN,,,,,
HINDNATGLS.NS,,,,,
HINDZINC.NS,,,,,
HCXLF,,,,,
3865.T,,,,,
HOCFF,,,,,
HCHDF,,,,,
HCMLF,,,,,
0003.HK,,,,,
H78.SI,,,,,
HBBHF,,,,,
0005.HK,,,,,
2880.TW,,,,,
8386.T,,,,,
0K9W.IL,,,,,
8368.T,,,,,
IBE1.DE,,,,,
069960.KS,,,,,
ICICIBANK.BO,,,,,
5019.T,,,,,
6174815Z.SA,,,,,
IMYSF,,,,,
IMIAF,,,,,
IPXAF,,,,,
IHCPF,,,,,
IDEXF,,,,,
IFPJF,,,,,
INFY.NS,,,,,
TSX: IFC,,,,,
IKTSF,,,,,
IITSF,,,,,
ISRG,2024-12-31,51.4,49.78,59.52,53.56
INJJF,,,,,
KINV-B.ST,,,,,
IPSOF,,,,,
8001.T,,,,,
ISB.IC,,,,,
0RP4.L,,,,,
ITSA3.SA,,,,,
IVCGF,,,,,
JFROF,,,,,
JISLJALEQS.NS,,,,,
JHX,2024-03-31,60.51,64.91,63.97,63.13
JCDXF,,,,,
5411.T,,,,,
JMPLY,,,,,
JSWSTEEL.NS,,,,,
4521.T,,,,,
4613.T,,,,,
9006.T,,,,,
KMR,,,,,
KGH.WA,,,,,
0683.HK,,,,,
KESKOA.HE,,,,,
KCDMF,,,,,
KGP.L,,,,,
KGC,2024-06-30,66.51,69.43,74.57,70.17
4970.T,,,,,
4547.T,,,,,
KLBN11.SA,,,,,
KOTAKBANK.BO,,,,,
KRNNF,,,,,
1951.T,,,,,
LOR.DE,,,,,
LGDDF,,,,,
0F29.L,,,,,
LGGNF,,,,,
LYG,2024-06-30,59.16,82.06,70.61,70.61
LSEG,,,,,
LKOH.ME,,,,,
LUN,,,,,
MOH.DE,,,,,
MTB,2024-09-30,51.08,64.24,55.42,56.91
MBUMY,,,,,
NYSE:M,,,,,
MGA,2024-09-30,58.4,65.61,68.21,64.07
M&M.NS,2024-11-02,57.57,71.17,63.62,64.12
MAKSF,,,,,
MFI,,,,,
MARICO.BO,,,,,
8002.T,,,,,
MMK.VI,,,,,
3088.T,,,,,
MDBPF,,,,,
2886.TW,,,,,
MLSPF,,,,,
0QQ7.L,,,,,
TIGO-SDB.ST,,,,,
0O6D.L,,,,,
MRCHF,,,,,
MITFF,,,,,
MFG,2024-09-30,58.84,68.98,75.35,67.72
MSLOF,,,,,
MONDF,,,,,
MCRUF,,,,,
ADANIPORTS.NS,,,,,
VTRS,2024-09-30,62.45,63.11,74.59,66.72
7832.T,,,,,
NBK on the Kuwait Stock Exchange,,,,,
MCG.L,,,,,
NNGF.DE,,,,,
036570.KS,,,,,
NEF.DE,,,,,
NGT.TO,,,,,
5333.T,,,,,
NGKSF,,,,,
8056.T,,,,,
6779.T,,,,,
4114.T,,,,,
NPSGF,,,,,
NOA3.DE,,,,,
NHYKF,,,,,
NDA-DK.CO,,,,,
NSKOG.OL,,,,,
NPH.JO,,,,,
TSX: NPI,,,,,
NOVC.DE,,,,,
NVSEF,2024-12-31,82.52,69.59,73.05,75.05
9007.T,,,,,
NYKRE,,,,,
POST.VI,,,,,
OMV.DE,,,,,
0KBK.L,,,,,
SNGNF,,,,,
ORPEF,,,,,
5541.T,,,,,
0QYR.L,,,,,
PAY.L,,,,,
PEAB-B.ST,,,,,
PES.DE,,,,,
PBA,2024-06-30,56.59,64.86,79,66.82
PEGRF,,,,,
PDRDF,,,,,
PGEJF,,,,,
PHI1.DE,,,,,
DISAU,2023-09-30,81.86,73.21,78.77,77.95
0KIT.L,,,,,
PXD,2024-03-31,51.7,58.44,62.43,57.52
0OQ0.L,,,,,
2685.T,,,,,
DRPRF,,,,,
LON:PFD,,,,,
HBR.L,,,,,
PBSFF,,,,,
FPLPF,,,,,
2378.HK,,,,,
0QO8.L,,,,,
PRYMF,,,,,
PGPEF,,,,,
PMMAF,,,,,
PZCUY,,,,,
RED.MC,,,,,
RAIFF,,,,,
RAA.DE,,,,,
3RB.DE,,,,,
RDEB.DE,,,,,
RGA,2024-09-30,44.5,63.23,60.89,56.21
IWGFF,,,,,
NYSE:RF,,,,,
RRX,2024-09-30,69.41,71.13,79.32,73.29
RNL.DE,,,,,
BB,2024-11-30,79.22,72.99,70.72,74.31
0NZN.L,,,,,
RKWBF,,,,,
RCI,2024-09-30,59.71,62.16,70.87,64.25
RRU.DE,,,,,
RY,2024-10-31,67.5,77.53,64.86,69.97
IDS.L,,,,,
7453.T,,,,,
RHCGF,,,,,
SAAB-B.ST,,,,,
CODGF,,,,,
SSNLF,,,,,
SNYNF,2024-06-30,79.74,77.12,66.65,74.5
8381.T,,,,,
SANM,2024-12-28,50.4,75.89,49.39,58.56
SUVPF,,,,,
7010.SR,,,,,
SVLPF,,,,,
8473.T,,,,,
SBSNF,,,,,
SHNWF,,,,,
SSEZF,,,,,
SA,2024-03-31,83.06,76.72,66.98,75.59
SOMLF,,,,,
S7MB.BE,,,,,
SKHSF,,,,,
8714.T,,,,,
SECCF,,,,,
SVNDF,,,,,
RWI.AS,,,,,
MATR.TO,,,,,
SHECF,,,,,
8227.T,,,,,
5831.T,,,,,
2888.TW,,,,,
SGIOF,,,,,
8303.T,,,,,
SHREECEM.NS,,,,,
SHWDF,,,,,
SKFOF,,,,,
SSRM,2024-09-30,57.89,57.71,67.5,61.03
2890.TW,,,,,
SKF-B.ST,,,,,
SKSBF,,,,,
SMGKF,,,,,
SMFTF,,,,,
SVYSF,,,,,
SZHFF,,,,,
SOLAR-B.CO,,,,,
SMIZF,,,,,
SFT.F,,,,,
SSABAH.HE,,,,,
ABDN,,,,,
STJPF,,,,,
SBGOF,,,,,
STH,,,,,
SUMCF,,,,,
SLF,,,,,
STMNF,,,,,
SMFNF,,,,,
SURDF,,,,,
SUN.AX,,,,,
SZKMF,,,,,
SWGAF,,,,,
SWED-A.ST,,,,,
SSREF,,,,,
SWSDF,,,,,
SWZCF,,,,,
GEN,,,,,
TAH.AX,,,,,
SSMXF,,,,,
TDHOF,,,,,
5880.TW,,,,,
TATACOMM.NS,,,,,
TATAPOWER.BO,,,,,
TCS.NS,,,,,
TATACHEM.NS,,,,,
2531.T,,,,,
TATASTEEL.NS,,,,,
TATYY,,,,,
TECHM.NS,,,,,
TIAOF,,,,,
TEL2-A.ST,,,,,
TELIA1.HE,,,,,
TA1.DE,,,,,
TELNF,,,,,
4863.KL,,,,,
0700.HK,,,,,
TEX,2024-12-31,60.89,61.73,61.36,61.33
TCO0.DE,,,,,
TERRF,,,,,
TGSNF,,,,,
TIMB,2023-12-31,66.74,64.76,68.76,66.75
TRI,2024-09-30,58.3,66.3,67.44,64.02
VANTI.PA,,,,,
9602.T,,,,,
TBURF,,,,,
9533.T,,,,,
0Q0C.L,,,,,
TMRAF,,,,,
TD,2024-10-31,76.18,69.6,72.08,72.62
TTE,2024-09-30,70.3,72.8,76.13,73.08
5310.T,,,,,
Error: 'ascii' codec can't encode characters in position 29-32: ordinal not in range(128),,,,,
0KD1.L,,,,,
TSMRF,,,,,
TGVSF,,,,,
ULTRACEMCO.BO,,,,,
CRIN.DE,,,,,
UUGWF,,,,,
USIM6.SA,,,,,
VER.VI,,,,,
V03.SI,,,,,
PARA,2024-09-30,26.44,56.83,61.24,48.17
VET,2024-06-30,67.56,60.26,69.84,65.89
VWSB.DE,,,,,
VDRFF,,,,,
VAS.DE,,,,,
VOW.WA,,,,,
VODPF,2024-03-31,74.06,76.91,77.1,76.02
WALMEX.MX,,,,,
NYSE:VMC,,,,,
WEIGF,,,,,
WFG,2024-12-31,44.87,74.97,59.81,59.88
MF.PA,,,,,
FERG,2024-10-31,54.71,25.97,41.39,40.69
WIN,,,,,
WIPRO.BO,,,,,
005945.KS,,,,,
WOLWF,,,,,
WPPGF,2023-12-31,62.99,74.2,67.43,68.21
2212.T,,,,,
YESBANK.BO,,,,,
YPF,2023-12-31,65.75,64.35,63.53,64.54
ZENSARTECH.NS,,,,,
ANSGR.IS,,,,,
Error: 'ascii' codec can't encode character '\u200b' in position 35: ordinal not in range(128),,,,,
SISE.IS,,,,,
BHW.WA,,,,,
004000.KS,,,,,
SKC.AX,,,,,
ADANIPOWER.NS,,,,,
AKA.PA,,,,,
BEP,2024-06-30,65.95,63.99,76.71,68.88
LPP.WA,,,,,
KTY.WA,,,,,
SAIC,2024-11-01,50,76.38,72.9,66.43
2344.TW,,,,,
5347.TWO,,,,,
MEIYF,,,,,
KOF.PA,,,,,
ITP.PA,,,,,
0ELV.L,,,,,
ERF.PA,,,,,
AIR.DE,,,,,
TCAP,,,,,
STEM,2024-09-30,77.82,64.92,63.58,68.77
STVG.L,,,,,
TBVPF,,,,,
PTBA.JK,,,,,
2834.TW,,,,,
3532.TW,,,,,
2603.TW,,,,,
NICE,2024-09-30,69.13,45.51,61.63,58.76
ESLT,2024-09-30,47.09,70.16,62.72,59.99
KTB.BK,,,,,
V4TA.BE,,,,,
VIL.PA,,,,,
LON:DPLM,,,,,
BMRI.JK,,,,,
SKB.DE,,,,,
RCDOF,,,,,
INDUSINDBK.BO,,,,,
7004.T,,,,,
6810.T,,,,,
RY4C.DE,,,,,
OXB.L,,,,,
REDD.L,,,,,
LIAB.ST,,,,,
METSA.HE,,,,,
PHM,2024-12-31,50.69,51.15,61.01,54.29
PWR,2024-09-30,51.31,49.61,59.78,53.57
BKNG,2024-09-30,45.9,52.73,58.82,52.48
ORLY,2024-06-30,40,49.35,68.22,52.52
ICL,2023-12-31,59.72,66.93,60.11,62.25
1NBA.DE,,,,,
BIOVF,,,,,
AKBLF,,,,,
UBS,2023-12-31,78.55,66.87,68.58,71.33
HA,2024-06-30,63.64,70.58,57.71,63.98
ICHGF,,,,,
000150.KS,,,,,
BOIVF,,,,,
PFC,2024-09-30,49.9,69.78,69.28,62.99
WALL-B.ST,,,,,
5483.TWO,,,,,
9921.TW,,,,,
8299.TWO,,,,,
VID,,,,,
BKHPF,,,,,
AYYLF,,,,,
UN9.DE,,,,,
0MN5.L,,,,,
GBOOF,,,,,
SNIRF,,,,,
IDDWF,,,,,
0ISM.L,,,,,
WITH.HE,,,,,
TRKNF,,,,,
0QZF.L,,,,,
VODAF,,,,,
GTQ1.DE,,,,,
0HDQ.L,,,,,
STF.PA,,,,,
3034.TW,,,,,
RUBSF,,,,,
AYAAF,,,,,
SGM.DE,,,,,
Error: HTTP Error 401: Unauthorized,,,,,
ZIVO,2024-09-30,62.93,65.15,69.33,65.8
ECMPA.AS,,,,,
DSFIR.AS,,,,,
KMD.AX,,,,,
SWEC-B.ST,,,,,
STE-R.ST,,,,,
0GEG.L,,,,,
SKIS-B.ST,,,,,
ORNAV.HE,,,,,
NKRKF,,,,,
WDGJF,,,,,
BLWYF,,,,,
JSNSF,,,,,
EG7.IR,,,,,
ARMX.AE,,,,,
3694.TW,,,,,
6820.T,,,,,
NLTBF,,,,,
1FC.DE,,,,,
2634.TW,,,,,
BAKAB,,,,,
APLUF,,,,,
MRSA3B.SA,,,,,
CDNIF,,,,,
DOGEF,,,,,
LTIM.NS,,,,,
AMAL,2024-09-30,76.63,74.6,67.89,73.04
TIETOS.ST,,,,,
BRBOF,,,,,
IGD.MI,,,,,
OSSFF,,,,,
0NNC.L,,,,,
8069.TWO,,,,,
ACKB.BR,,,,,
GIMB.BR,,,,,
EURN,2023-12-31,59.97,62.98,64.23,62.39
SHC.L,,,,,
JFHHF,,,,,
CCI,2024-09-30,64.6,49.87,61.75,58.74
LSTR,2024-09-28,56.62,62.79,71.75,63.72
MPCFF,,,,,
EXCL.JK,,,,,
HPOL-B.ST,,,,,
TPG.AX,,,,,
SMBMF,,,,,
KER.WA,,,,,
0IPY.L,,,,,
EQTL3.SA,,,,,
FECCF,,,,,
081660.KS,,,,,
003670.KS,,,,,
0HW0.L,,,,,
6103.T,,,,,
DIE.BR,,,,,
WDP.BR,,,,,
AMADF,,,,,
ASAAF,,,,,
KTCG.VI,,,,,
PAL.VI,,,,,
TATACONSUM.BO,,,,,
MEG,2024-09-30,73.2,84.17,82.77,80.05
HWDJF,,,,,
AWK,2024-09-30,64.78,73.08,74.4,70.75
SRF.NS,,,,,
STLTECH.BO,,,,,
0308213D.AS,,,,,
JBSS,2024-12-26,52.33,74.1,61.87,62.77
BGS,2024-09-28,63.91,72.4,66.14,67.48
5002053Z,,,,,
FTNT,2024-09-30,42.02,46.95,61.81,50.26
RBBN,2024-09-30,85.18,53.11,65.34,67.88
ELSSF,,,,,
WOLF,2024-12-29,0.28,29.32,52.19,27.26
600019.SS,,,,,
ELHA.AT,,,,,
GALAXYSURF.BO,,,,,
SPIE.PA,,,,,
MRE.TO,,,,,
NMAKF,,,,,
688533.SS,,,,,
0303.HK,,,,,
TNTFF,,,,,
AKCNS,,,,,
RAIZ4.SA,,,,,
5096402ZCN,,,,,
CNVVF,,,,,
TTRAK.IS,,,,,
TWE.AX,,,,,
LACR.PA,,,,,
AAGIY,,,,,
APOLLOTYRE.BO,,,,,
LEN.DE,,,,,
BABWF,,,,,
SFRGF,,,,,
138930.KS,,,,,
ADDT-B.ST,,,,,
JSW.WA,,,,,
DLTR,2024-11-02,45.27,50.28,66.12,53.89
139480.KS,,,,,
NXR.L,,,,,
3110.T,,,,,
6136.T,,,,,
ENAT3.SA,,,,,
TOTS3.SA,,,,,
0DH7.L,,,,,
BIOG-B.ST,,,,,
0HR3.L,,,,,
FPAR-A.ST,,,,,
0QVE.L,,,,,
000100.SZ,,,,,
AC.MX,,,,,
BBO Bolsa de Valores de Colombia,,,,,
CMTOY,,,,,
GEB:CB,,,,,
MXCHF,,,,,
CPAXT,,,,,
0320.HK,,,,,
0J2I.L,,,,,
AGCO,2024-09-30,71.54,61.58,44.17,59.1
0HG3.L,,,,,
AJG,2024-09-30,56.65,64.12,56.4,59.06
BIO,2024-12-31,50.9,47.88,58.12,52.3
DECK,2024-12-31,78.5,74.98,72.39,75.29
DLB,2024-09-27,59.89,62.83,60.48,61.07
FL,2024-11-02,44.34,68.86,68.01,60.4
GPN,2024-12-31,44.03,52.23,65.5,53.92
LPLA,2024-09-30,94.74,68.88,84.75,82.79
RYN,2024-09-30,53.53,53.88,53.84,53.75
REG,2024-12-31,62.92,55.52,63.41,60.62
SFD,,,,,
THO,2024-10-31,51.63,57.76,73.49,60.96
ENS,2024-12-29,67.28,62.3,70.81,66.8
600660.SS,,,,,
TIFS.L,,,,,
股票代码为832694,,,,,
002792.SZ,,,,,
2010.SR,,,,,
6516.T,,,,,
6996.T,,,,,
GFS,2024-09-30,50,66.07,69.52,61.86
AMRC,2024-09-30,80.61,66.74,76.1,74.48
1232Z.MX,,,,,
TTEK,2024-12-29,66.94,69.28,52.3,62.84
NWIDE,,,,,
MUL.L,,,,,
2613.T,,,,,
0676250D,,,,,
PTEC.L,,,,,
BDGSF,,,,,
REC.L,,,,,
TRI.L,,,,,
DSCV.L,,,,,
0973.HK,,,,,
0272.HK,,,,,
DIISF,,,,,
GBNXF,,,,,
VSVS.L,,,,,
FIVE.IL,,,,,
SHOO,2024-09-30,80.79,72.69,70.49,74.66
PCH,2024-12-31,65.08,67.76,64.9,65.91
GODREJPROP.BO,,,,,
XRO.AX,,,,,
BPAC11.SA,,,,,
EZTC3.SA,,,,,
COGN3.SA,,,,,
0QQE.L,,,,,
0IP1.L,,,,,
0KF5.L,,,,,
CRI,2024-09-28,59.43,65.37,63.58,62.79
8960.T,,,,,
TYO: 8697,,,,,
PHOR.ME,,,,,
9302.T,,,,,
8103.TW,,,,,
6168.TW,,,,,
5388.TW,,,,,
300602.SZ,,,,,
0R53.L,,,,,
HANDSC,,,,,
SUP,2024-09-30,68.35,73.22,70,70.52
ZIM,2024-09-30,48.25,73.67,54.35,58.76
7279.T,,,,,
ZWS,2024-06-30,75.81,71.21,64.94,70.65
5351.TWO,,,,,
2458.TW,,,,,
MAHLIFE.NS,,,,,
2478.TW,,,,,
0QND.L,,,,,
RBT,2024-03-31,56.11,77.13,68.16,67.13
YDUQ3.SA,,,,,
2874.T,,,,,
5911.T,,,,,
4553.T,,,,,
3918.HK,,,,,
0425.HK,,,,,
7867.T,,,,,
8074.T,,,,,
CNH,,,,,
AMARAJABAT.NS,,,,,
SBYSF,,,,,
TYMN.L,,,,,
NLMK.ME,,,,,
A2M.AX,,,,,
DANHOS13.MX,,,,,
3291.T,,,,,
7606.T,,,,,
VEEV,2024-10-31,50,53.76,61.71,55.16
4587.T,,,,,
181710.KS,,,,,
MIO,,,,,
NOG.L,,,,,
GAPB.MX,,,,,
0Y4Q.L,,,,,
VOYJF,,,,,
FDDMF,,,,,
0375408D.PA,,,,,
020000.KS,,,,,
1477.TW,,,,,
3617.TW,,,,,
002444.SZ,,,,,
7215.T,,,,,
5393.T,,,,,
7246.T,,,,,
6461.T,,,,,
WK,2024-09-30,67.33,59.54,71.17,66.01
IGTI11.SA,,,,,
3197.T,,,,,
0ROQ.L,,,,,
0QN0.L,,,,,
0QKB.L,,,,,
LON:JUST,,,,,
GMS.L,,,,,
TTBXF,,,,,
TKFTF,,,,,
DAL.L,,,,,
0HM0.L,,,,,
UPL.NS,,,,,
ARVIND.BO,,,,,
0IPT.L,,,,,
EDVMF,,,,,
0QM6.L,,,,,
INDV,2024-09-30,62.8,64.5,53.04,60.11
6407.T,,,,,
TITC.BR,,,,,
PERSISTENT.BO,,,,,
5602.T,,,,,
TATAMETALI.NS,,,,,
4221.T,,,,,
GEGYF,,,,,
3689,,,,,
4919.TW,,,,,
ICIL.BO,,,,,
GGPS3.SA,,,,,
OEC,2024-09-30,68.54,58.79,58.73,62.02
2312.TW,,,,,
SH.603281,,,,,
002456.SZ,,,,,
603118.SS,,,,,
CURY.L,,,,,
603013.SS,,,,,
2355.TW,,,,,
6965649Z.MX,,,,,
6456.TW,,,,,
1979.HK,,,,,
EBQ.L,,,,,
SONATSOFTW.BO,,,,,
CXM,2024-10-31,59.28,59.78,64.14,61.07
4116.T,,,,,
CAML3.SA,,,,,
TLS,2024-09-30,63.75,65.43,65.68,64.95
SYNGENE.NS,,,,,
600601.SS,,,,,
6277.T,,,,,
PLCE,2024-11-02,24.07,39.74,61.38,41.73
688055.SS,,,,,
AXTEL.BO,,,,,
CLNXF,,,,,
PRTC,2023-12-31,69.34,69.71,68.41,69.15
ALSO3.SA,,,,,
LAGR-B.ST,,,,,
1COV.F,,,,,
BCART.BR,,,,,
MRL.MC,,,,,
0R40.L,,,,,
IFSUF,,,,,
CRFSA,,,,,
HSW.L,,,,,
2127.T,,,,,
7846.T,,,,,
PNDX-B.ST,,,,,
DXCM,2024-09-30,51.48,51.16,61.48,54.71
FANG,2024-09-30,64.34,74.85,62.78,67.32
PTC,2024-12-31,51.21,58.16,75.63,61.67
YELP,2024-09-30,72.54,71.35,65.27,69.72
IBJHF,,,,,
PITAF,,,,,
CHRRF,,,,,
7113.KL,,,,,
PWON.JK,,,,,
1264Z.CO,,,,,
1893.T,,,,,
 GCO,,,,,
1333.T,,,,,
8043.T,,,,,
 DAR,,,,,
SAPR11.SA,,,,,
1899.HK,,,,,
HRT,2024-03-31,57.55,61.68,77.52,65.58
002016.SZ,,,,,
ETWO,2024-05-31,76.48,75.59,71.3,74.46
6798.T,,,,,
300123.SZ,,,,,
002026.SZ,,,,,
ORIENTCEM.BO,,,,,
PTVE,2024-09-30,65.62,59.18,63.54,62.78
JKTYRE.NS,,,,,
0QMS.L,,,,,
VESTA.MX,,,,,
BID.JO,,,,,
ENELCHILE.SN,,,,,
LILA,2024-09-30,61.8,66.56,79.1,69.15
7189.T,,,,,
GRGSF,,,,,
LTTS.BO,,,,,
RBLBANK.BO,,,,,
0G1T.L,,,,,
VACN.SW,,,,,
DALBHARAT.BO,,,,,
MELI,2024-09-30,59.94,68.16,67.69,65.26
BAMI,,,,,
CRFB3.SA,,,,,
603456.SS,,,,,
300856.SZ,,,,,
CSIQ,2024-09-30,73.82,71.35,77.81,74.33
JSG.L,,,,,
6486.TWO,,,,,
0403.HK,,,,,
COUP,2022-10-31,62.44,62.02,63.84,62.77
300907.SZ,,,,,
4708.T,,,,,
301003.SZ,,,,,
DHGAF,,,,,
ESSITY-B.ST,,,,,
6488.TWO,,,,,
GLVHF,,,,,
3288.T,,,,,
PCZ.DE,,,,,
TTALF,,,,,
0RPZ.L,,,,,
688070.SS,,,,,
TBCCF,,,,,
GRWXF,,,,,
B4B3.DE,,,,,
3105.TWO,,,,,
2057.HK,,,,,
INREF,,,,,
HZN,2022-06-30,84.48,80.37,74.25,79.7
6112.TW,,,,,
1616.TW,,,,,
